"Obs","doby","male","raceeth","lifetime_earn","slifetime_earn","weight"
"1834",1937,0,2,744624.84,3122496.55,2.46703
"1837",1937,0,1,631668.05,1318662.04,2.46703
"1838",1937,0,1,631668.05,1318662.04,2.46703
"1839",1937,0,1,631668.05,1318662.04,2.46703
"1841",1937,0,1,350184.56,0.00,2.46703
"1844",1937,0,1,1817.00,1173924.58,2.46703
"1845",1937,0,1,1817.00,1173924.58,2.46703
"1846",1937,0,1,1604216.94,1220207.59,2.46703
"1847",1937,0,1,1604216.94,1220207.59,2.46703
"1848",1937,0,1,1604216.94,1220207.59,2.46703
"1849",1937,0,1,1160011.08,176173.23,2.46703
"1856",1937,0,1,248323.24,1880173.72,2.46703
"1857",1937,0,1,248323.24,4196502.99,2.46703
"1861",1937,0,1,0.00,47443.87,2.46703
"1865",1937,0,1,897479.91,792682.79,2.46703
"1866",1937,0,1,0.00,767180.68,2.46703
"1867",1937,0,1,0.00,1884556.39,2.46703
"1868",1937,0,3,677320.15,1982994.01,2.46703
"1871",1937,0,1,661278.40,2733936.29,2.46703
"1872",1937,0,1,1393217.90,1475302.52,2.46703
"1873",1937,0,3,0.00,178646.37,2.46703
"1874",1937,0,1,15124.84,1006861.59,2.46703
"1875",1937,0,1,15124.84,1006861.59,2.46703
"1876",1937,0,1,1490814.31,124506.52,2.46703
"1877",1937,0,1,1490814.31,1320268.74,2.46703
"1878",1937,0,1,0.00,1120163.27,2.46703
"1879",1937,0,1,0.00,1120163.27,2.46703
"1880",1937,0,1,356888.95,1205074.34,2.46703
"1881",1937,0,2,224550.84,1131906.47,2.46703
"1884",1937,0,1,761852.68,1199564.46,2.46703
"1885",1937,0,1,761852.68,1326274.93,2.46703
"1886",1937,0,1,761852.68,1512180.88,2.46703
"1887",1937,0,1,761852.68,0.00,2.46703
"1888",1937,0,1,1032156.57,1857923.89,2.46703
"1889",1937,0,1,1032156.57,1857923.89,2.46703
"1890",1937,0,1,1032156.57,1857923.89,2.46703
"1891",1937,0,1,1032156.57,1857923.89,2.46703
"1892",1937,0,1,565229.80,2023052.12,2.46703
"1893",1937,0,1,636345.14,801793.02,2.46703
"1894",1937,0,1,144249.56,1758956.31,2.46703
"1897",1937,0,1,648248.16,3875449.30,2.46703
"1898",1937,0,1,386289.01,3046426.53,2.46703
"1899",1937,0,1,287136.37,1002377.97,2.46703
"1902",1937,0,1,297390.64,1572310.10,2.46703
"1903",1937,0,1,297390.64,1572310.10,2.46703
"1905",1937,0,1,648248.16,2973679.26,2.46703
"1906",1937,0,1,250771.15,698501.66,2.46703
"1909",1937,0,3,287136.37,3017001.23,2.46703
"1910",1937,0,3,287136.37,3017001.23,2.46703
"1911",1937,0,3,287136.37,3017001.23,2.46703
"1912",1937,0,3,287136.37,3017001.23,2.46703
"1913",1937,0,1,875356.26,13593.85,2.46703
"1914",1937,0,1,875356.26,1701931.13,2.46703
"1915",1937,0,1,875356.26,2387276.36,2.46703
"1916",1937,0,1,875356.26,0.00,2.46703
"1917",1937,0,1,875356.26,0.00,2.46703
"1920",1937,0,1,1129458.57,0.00,2.46703
"1922",1937,0,1,808144.11,890943.76,2.46703
"1923",1937,0,1,2095908.74,1947360.63,2.46703
"1924",1937,0,1,398679.94,2391566.50,2.46703
"1925",1937,0,1,398679.94,2396941.79,2.46703
"1929",1937,0,1,58791.71,2777115.26,2.46703
"1931",1937,0,1,58791.71,2777115.26,2.46703
"1936",1937,0,1,1031357.43,1620182.98,2.46703
"1937",1937,0,1,451423.39,2541258.65,2.46703
"1938",1937,0,1,858986.44,3152620.04,2.46703
"1939",1937,0,1,858986.44,3152620.04,2.46703
"1943",1937,0,3,40453.47,375353.37,2.46703
"1944",1937,0,1,0.00,3330500.91,2.46703
"1945",1937,0,1,0.00,3330500.91,2.46703
"1947",1937,0,3,0.00,815588.76,2.46703
"1948",1937,0,3,0.00,194309.57,2.46703
"1952",1937,0,1,808144.11,254085.49,2.46703
"1953",1937,0,1,808144.11,727699.83,2.46703
"1955",1937,0,1,863722.42,1913939.62,2.46703
"1956",1937,0,1,1474309.90,4258146.37,2.46703
"1963",1937,0,4,291098.44,0.00,2.46703
"1964",1937,0,2,30897.40,629522.98,2.46703
"1966",1937,0,1,0.00,2241849.12,2.46703
"1967",1937,0,1,0.00,2241849.12,2.46703
"1970",1937,0,1,320633.09,2517208.64,2.46703
"1971",1937,0,1,320633.09,3112738.59,2.46703
"1974",1937,0,3,0.00,0.00,2.46703
"1977",1937,0,3,1044993.34,1049148.88,2.46703
"1978",1937,0,3,1044993.34,1049148.88,2.46703
"1979",1937,0,3,1044993.34,1049148.88,2.46703
"1981",1937,0,1,1182176.79,3691192.11,2.46703
"1982",1937,0,1,0.00,1537618.87,2.46703
"1984",1937,0,1,826574.87,840000.48,2.46703
"1985",1937,0,1,826574.87,857926.52,2.46703
"1988",1937,0,1,1604216.94,1340323.03,2.46703
"1990",1937,0,1,206288.31,855251.50,2.46703
"1992",1937,0,1,204370.37,2195742.76,2.46703
"1993",1937,0,1,2608580.16,2712544.48,2.46703
"1996",1937,0,1,683073.98,704364.84,2.46703
"1997",1937,0,1,661278.40,1885675.19,2.46703
"1998",1937,0,1,35195.95,246094.05,2.46703
"1999",1937,0,1,35195.95,329272.25,2.46703
"2000",1937,0,1,709420.48,1777302.96,2.46703
"2001",1937,0,1,709420.48,1777302.96,2.46703
"2004",1937,0,1,1089156.51,954017.19,2.46703
"2005",1937,0,1,1089156.51,641535.36,2.46703
"2006",1937,0,1,661278.40,894434.75,2.46703
"2007",1937,0,1,661278.40,894434.75,2.46703
"2008",1937,0,1,1604216.94,1876918.26,2.46703
"2009",1937,0,1,1604216.94,1876918.26,2.46703
"2011",1937,0,1,682611.32,3482388.60,2.46703
"2012",1937,0,2,911982.25,941096.30,2.46703
"2019",1937,0,1,1031357.43,2435990.45,2.46703
"2021",1937,0,1,592947.45,2170481.42,2.46703
"2022",1937,0,1,578403.05,2660339.40,2.46703
"2023",1937,0,1,202233.71,1741080.74,2.46703
"2026",1937,0,3,40453.47,371071.64,2.46703
"2028",1937,0,3,40453.47,371071.64,2.46703
"2030",1937,0,3,40453.47,371071.64,2.46703
"2034",1937,0,1,1050999.53,2014169.01,2.46703
"2035",1937,0,1,1050999.53,2000659.28,2.46703
"2037",1937,0,1,1087373.16,3026691.89,2.46703
"2041",1937,0,1,465235.95,1201457.17,2.46703
"2042",1937,0,1,465235.95,1201457.17,2.46703
"2043",1937,0,1,465235.95,1201457.17,2.46703
"2051",1937,0,1,671381.26,2501166.89,2.46703
"2052",1937,0,1,671381.26,2519959.38,2.46703
"2053",1937,0,1,671381.26,2423027.51,2.46703
"2054",1937,0,1,671381.26,2001828.56,2.46703
"2055",1937,0,3,412828.98,1087146.04,2.46703
"2066",1937,0,1,235604.25,2248730.16,2.46703
"2069",1937,0,1,1594854.35,2014581.20,2.46703
"2070",1937,0,2,597733.90,2187776.57,2.46703
"2071",1937,0,2,597733.90,1649322.27,2.46703
"2072",1937,0,2,597733.90,1635391.94,2.46703
"2074",1937,0,1,287136.37,2471312.58,2.46703
"2075",1937,0,1,100750.93,1368124.80,2.46703
"2076",1937,0,1,100750.93,1368124.80,2.46703
"2082",1937,0,1,451600.05,1281733.21,2.46703
"2083",1937,0,1,121932.43,2815583.49,2.46703
"2084",1937,0,1,121932.43,1911306.66,2.46703
"2085",1937,0,1,121932.43,1668215.70,2.46703
"2086",1937,0,1,1142909.41,1496273.72,2.46703
"2088",1937,0,1,223482.51,53374.36,2.46703
"2090",1937,0,1,223482.51,53374.36,2.46703
"2092",1937,0,1,223482.51,53374.36,2.46703
"2093",1937,0,1,241543.14,1266885.97,2.46703
"2094",1937,0,1,206288.31,1618702.47,2.46703
"2095",1937,0,1,206288.31,1618702.47,2.46703
"2099",1937,0,1,399798.74,2136597.75,2.46703
"2101",1937,0,1,1048509.57,1110884.80,2.46703
"2104",1937,0,1,2064590.74,711330.01,2.46703
"2108",1937,0,1,97831.96,478308.25,2.46703
"2112",1937,0,1,0.00,2001929.50,2.46703
"2113",1937,0,1,0.00,2984825.20,2.46703
"2116",1937,0,1,0.00,3578479.26,2.46703
"2117",1937,0,1,0.00,3578479.26,2.46703
"2118",1937,0,1,0.00,3578479.26,2.46703
"2122",1937,0,1,950896.32,37803.68,2.46703
"2125",1937,0,1,251545.05,1986215.82,2.46703
"2127",1937,0,2,442986.12,1266810.26,2.46703
"2129",1937,0,1,248155.00,1293560.53,2.46703
"2131",1937,0,3,0.00,735623.96,2.46703
"2134",1937,0,2,927123.92,1366341.45,2.46703
"2139",1937,0,1,4053397.47,3155236.18,2.46703
"2140",1937,0,1,4053397.47,3155236.18,2.46703
"2141",1937,0,2,1538645.14,31326.41,2.46703
"2142",1937,0,2,1538645.14,782.32,2.46703
"2146",1937,0,1,414191.73,2496716.93,2.46703
"2148",1937,0,1,1089156.51,1620182.98,2.46703
"2151",1937,0,1,298694.50,1112298.02,2.46703
"2152",1937,0,2,2143066.61,1522510.86,2.46703
"2153",1937,0,1,667814.56,1369916.56,2.46703
"2154",1937,0,1,667814.56,1020564.79,2.46703
"2155",1937,0,1,0.00,960578.57,2.46703
"2156",1937,0,1,0.00,947354.86,2.46703
"2157",1937,0,1,0.00,960578.57,2.46703
"2164",1937,0,2,1635442.41,236580.04,2.46703
"2165",1937,0,3,0.00,1411329.00,2.46703
"2166",1937,0,3,0.00,1411329.00,2.46703
"2167",1937,0,3,0.00,1411329.00,2.46703
"2168",1937,0,3,17825.10,384825.32,2.46703
"2169",1937,0,1,393582.25,3519081.89,2.46703
"2170",1937,0,1,393582.25,3519081.89,2.46703
"2171",1937,0,1,393582.25,3519081.89,2.46703
"2173",1937,0,4,24882.80,4539562.56,2.46703
"2174",1937,0,4,24882.80,5313234.15,2.46703
"2176",1937,0,1,601006.18,3851954.49,2.46703
"2177",1937,0,1,126323.51,3069088.54,2.46703
"2178",1937,0,1,126323.51,1143195.42,2.46703
"2185",1937,0,4,393716.84,1856704.14,2.46703
"2186",1937,0,1,0.00,1843076.65,2.46703
"2187",1937,0,1,0.00,1843076.65,2.46703
"2189",1937,0,4,468037.16,1541076.22,2.46703
"2190",1937,0,3,0.00,439856.85,2.46703
"2194",1937,0,1,0.00,2017062.75,2.46703
"2200",1937,0,2,5837.95,465580.85,2.46703
"2201",1937,0,3,396055.38,266299.76,2.46703
"2202",1937,0,3,396055.38,266299.76,2.46703
"2204",1937,0,1,0.00,3089992.45,2.46703
"2206",1937,0,1,0.00,3089992.45,2.46703
"2207",1937,0,1,637346.17,4459160.34,2.46703
"2208",1937,0,1,637346.17,4459160.34,2.46703
"2209",1937,0,1,637346.17,4459160.34,2.46703
"2210",1937,0,1,114950.44,1873839.46,2.46703
"2218",1937,0,1,1604216.94,1701485.29,2.46703
"2220",1937,0,1,1604216.94,1701485.29,2.46703
"2222",1937,0,1,1604216.94,1701485.29,2.46703
"2224",1937,0,1,1604216.94,1701485.29,2.46703
"2225",1937,0,1,79628.31,1927735.36,2.46703
"2226",1937,0,1,2338208.97,1714641.71,2.46703
"2227",1937,0,1,235831.37,614625.26,2.46703
"2228",1937,0,1,1598092.98,2358280.08,2.46703
"2231",1937,0,1,159475.34,1537618.87,2.46703
"2232",1937,0,1,648248.16,3351446.88,2.46703
"2233",1937,0,1,928999.80,393262.59,2.46703
"2234",1937,0,1,754500.57,1892371.17,2.46703
"2236",1937,0,1,1598092.98,2920935.80,2.46703
"2241",1937,0,1,0.00,889143.58,2.46703
"2242",1937,0,1,788586.13,1719310.39,2.46703
"2245",1937,0,3,183256.16,1508588.94,2.46703
"2246",1937,0,3,183256.16,2066626.45,2.46703
"2247",1937,0,3,183256.16,1733308.02,2.46703
"2248",1937,0,3,183256.16,439739.08,2.46703
"2249",1937,0,1,121932.43,1412700.17,2.46703
"2250",1937,0,1,121932.43,1412700.17,2.46703
"2255",1937,0,1,2065717.95,1079238.73,2.46703
"2256",1937,0,1,2065717.95,1079129.37,2.46703
"2257",1937,0,2,231347.76,830982.78,2.46703
"2258",1937,0,2,231347.76,830982.78,2.46703
"2260",1937,0,3,298694.50,0.00,2.46703
"2261",1937,0,1,36979.30,2286146.89,2.46703
"2262",1937,0,1,415949.85,2760560.37,2.46703
"2263",1937,0,1,415949.85,2760560.37,2.46703
"2264",1937,0,1,415949.85,2760560.37,2.46703
"2265",1937,0,1,328498.34,925298.50,2.46703
"2266",1937,0,1,328498.34,776001.72,2.46703
"2269",1937,0,1,2453479.07,492852.66,2.46703
"2272",1937,0,1,255700.87,1014567.01,2.46703
"2273",1937,0,1,255700.87,402986.90,2.46703
"2274",1937,0,2,896293.81,2747446.01,2.46703
"2281",1937,0,1,1559052.73,1636056.49,2.46703
"2282",1937,0,1,1559052.73,1321496.89,2.46703
"2283",1937,0,1,1604216.94,3089992.45,2.46703
"2284",1937,0,1,255717.42,1020421.78,2.46703
"2290",1937,0,3,241038.42,1631951.42,2.46703
"2294",1937,0,3,206288.31,1357853.70,2.46703
"2295",1937,0,3,0.00,1286788.84,2.46703
"2296",1937,0,3,162200.84,978807.45,2.46703
"3879",1938,0,1,0.00,2582258.90,2.48214
"3880",1938,0,1,565229.80,1555999.17,2.48214
"3881",1938,0,1,565229.80,1968079.47,2.48214
"3884",1938,0,1,76103.67,7126263.02,2.48214
"3885",1938,0,1,3078.80,446418.23,2.48214
"3886",1938,0,1,777221.47,1457637.25,2.48214
"3888",1938,0,1,1746422.38,1058368.47,2.48214
"3891",1938,0,1,48007.48,1367359.30,2.48214
"3892",1938,0,1,300326.44,788838.49,2.48214
"3893",1938,0,1,300326.44,788838.49,2.48214
"3894",1938,0,1,300326.44,788838.49,2.48214
"3896",1938,0,1,283594.90,1560709.90,2.48214
"3898",1938,0,1,283182.71,1560709.90,2.48214
"3903",1938,0,1,203705.82,1888779.23,2.48214
"3904",1938,0,1,0.00,2034845.79,2.48214
"3905",1938,0,1,0.00,2034845.79,2.48214
"3908",1938,0,1,823218.47,1928492.44,2.48214
"3909",1938,0,1,498875.68,1074662.58,2.48214
"3911",1938,0,1,1323784.97,1911533.78,2.48214
"3914",1938,0,2,2306638.61,1378749.20,2.48214
"3915",1938,0,1,38703.77,1980234.86,2.48214
"3922",1938,0,1,53315.47,1653225.45,2.48214
"3924",1938,0,1,53315.47,1653225.45,2.48214
"3926",1938,0,1,53315.47,1653225.45,2.48214
"3928",1938,0,1,53315.47,1653225.45,2.48214
"3934",1938,0,1,259443.95,1609020.22,2.48214
"3939",1938,0,1,361515.57,3903166.95,2.48214
"3945",1938,0,1,930757.91,618048.96,2.48214
"3946",1938,0,1,930757.91,1077472.20,2.48214
"3947",1938,0,1,941802.91,1380810.14,2.48214
"3950",1938,0,1,714669.58,624576.70,2.48214
"3951",1938,0,1,739703.80,624576.70,2.48214
"3952",1938,0,1,245555.68,1286258.88,2.48214
"3953",1938,0,1,523253.75,995564.22,2.48214
"3954",1938,0,1,523253.75,756578.34,2.48214
"3962",1938,0,1,238696.71,1826000.22,2.48214
"3963",1938,0,1,673770.28,0.00,2.48214
"3964",1938,0,1,1286856.14,176442.41,2.48214
"3965",1938,0,1,411457.82,1581874.58,2.48214
"3966",1938,0,1,394490.75,1581874.58,2.48214
"3968",1938,0,1,18758.84,14519.17,2.48214
"3969",1938,0,1,18758.84,14519.17,2.48214
"3970",1938,0,1,312860.37,1428035.30,2.48214
"3971",1938,0,1,1286427.12,984468.75,2.48214
"3972",1938,0,1,854528.06,2304350.53,2.48214
"3973",1938,0,1,854528.06,2304350.53,2.48214
"3975",1938,0,1,617106.81,1013145.37,2.48214
"3977",1938,0,1,721130.03,1170265.35,2.48214
"3978",1938,0,1,721130.03,2486723.43,2.48214
"3979",1938,0,1,591980.07,316814.02,2.48214
"3981",1938,0,1,1838147.20,1177339.87,2.48214
"3982",1938,0,1,477828.77,264878.13,2.48214
"3991",1938,0,1,201947.70,1562325.01,2.48214
"3992",1938,0,1,14115.39,1803851.33,2.48214
"3993",1938,0,1,454275.07,2444066.01,2.48214
"3996",1938,0,1,77012.17,2250067.68,2.48214
"3997",1938,0,1,77012.17,227267.92,2.48214
"4000",1938,0,1,48781.39,1561618.40,2.48214
"4003",1938,0,1,1000401.14,1109816.47,2.48214
"4004",1938,0,1,1000401.14,1109816.47,2.48214
"4005",1938,0,1,1736639.18,9850.49,2.48214
"4006",1938,0,1,333722.21,1862643.04,2.48214
"4007",1938,0,2,222506.71,624063.57,2.48214
"4008",1938,0,2,927014.56,412963.57,2.48214
"4014",1938,0,1,2553641.16,998003.71,2.48214
"4018",1938,0,1,0.00,3351287.05,2.48214
"4020",1938,0,1,0.00,3351287.05,2.48214
"4022",1938,0,1,0.00,3351287.05,2.48214
"4023",1938,0,1,385439.40,2072666.29,2.48214
"4024",1938,0,1,373418.60,2072666.29,2.48214
"4028",1938,0,1,82328.58,1327797.51,2.48214
"4030",1938,0,1,259443.95,2457323.37,2.48214
"4031",1938,0,1,259443.95,1594509.46,2.48214
"4032",1938,0,1,259443.95,2406354.86,2.48214
"4033",1938,0,1,551173.29,1575414.14,2.48214
"4034",1938,0,1,6586.62,2681075.06,2.48214
"4035",1938,0,1,37214.84,2681075.06,2.48214
"4037",1938,0,2,366949.75,1185693.02,2.48214
"4038",1938,0,2,366949.75,1185693.02,2.48214
"4039",1938,0,1,14578.05,1880484.96,2.48214
"4040",1938,0,1,0.00,1880484.96,2.48214
"4043",1938,0,1,650384.82,1532815.60,2.48214
"4047",1938,0,1,942534.76,249551.40,2.48214
"4048",1938,0,1,1344453.33,1708374.75,2.48214
"4050",1938,0,1,613127.92,2237609.46,2.48214
"4051",1938,0,3,49698.30,11574.96,2.48214
"4052",1938,0,3,49698.30,2051131.49,2.48214
"4055",1938,0,1,1271748.12,516229.70,2.48214
"4056",1938,0,2,231737.77,563791.34,2.48214
"4061",1938,0,1,310059.16,1098645.29,2.48214
"4062",1938,0,1,1391628.02,1647471.62,2.48214
"4063",1938,0,1,1391628.02,1973059.40,2.48214
"4067",1938,0,1,332788.48,1852927.14,2.48214
"4068",1938,0,1,250342.13,48200.95,2.48214
"4069",1938,0,1,248466.25,1979688.08,2.48214
"4070",1938,0,1,250426.25,660100.72,2.48214
"4071",1938,0,1,56091.44,2538356.50,2.48214
"4073",1938,0,1,588203.07,0.00,2.48214
"4077",1938,0,4,859979.06,1627080.85,2.48214
"4079",1938,0,2,330853.71,1328462.06,2.48214
"4080",1938,0,2,310622.77,1328462.06,2.48214
"4083",1938,0,3,90900.44,615222.52,2.48214
"4087",1938,0,1,550954.58,1649103.56,2.48214
"4088",1938,0,1,278926.22,498774.73,2.48214
"4090",1938,0,1,45105.33,208248.31,2.48214
"4091",1938,0,1,0.00,2068771.52,2.48214
"4092",1938,0,1,928091.30,660731.62,2.48214
"4093",1938,0,2,0.00,899465.15,2.48214
"4094",1938,0,1,420593.29,1567304.94,2.48214
"4095",1938,0,1,420593.29,1567304.94,2.48214
"4097",1938,0,1,316628.96,519342.16,2.48214
"4098",1938,0,1,676117.23,176728.42,2.48214
"4099",1938,0,1,1225212.75,2570583.00,2.48214
"4100",1938,0,1,1524420.39,4353437.90,2.48214
"4101",1938,0,1,1514056.76,4330405.75,2.48214
"4102",1938,0,1,1517160.80,4316980.14,2.48214
"4103",1938,0,1,1505375.54,4350603.04,2.48214
"4108",1938,0,1,1242701.37,1523267.94,2.48214
"4112",1938,0,1,310429.29,235421.24,2.48214
"4113",1938,0,1,310429.29,235421.24,2.48214
"4114",1938,0,1,310429.29,239450.61,2.48214
"4115",1938,0,1,1221763.82,2332858.92,2.48214
"4116",1938,0,1,1262057.46,76019.55,2.48214
"4118",1938,0,1,372947.53,4321043.15,2.48214
"4119",1938,0,4,293596.81,0.00,2.48214
"4121",1938,0,1,141086.63,1703823.84,2.48214
"4123",1938,0,1,0.00,2648587.79,2.48214
"4124",1938,0,1,12996.59,4977669.70,2.48214
"4125",1938,0,1,12996.59,5060570.30,2.48214
"4131",1938,0,1,833733.51,271027.32,2.48214
"4133",1938,0,1,1505375.54,1488341.18,2.48214
"4139",1938,0,1,635941.36,3305811.59,2.48214
"4140",1938,0,1,0.00,129006.95,2.48214
"4141",1938,0,1,1251340.53,1112651.33,2.48214
"4142",1938,0,1,1233860.32,442632.57,2.48214
"4143",1938,0,1,0.00,1563174.63,2.48214
"4144",1938,0,1,1228207.44,1322615.69,2.48214
"4145",1938,0,1,917937.97,2561750.36,2.48214
"4147",1938,0,1,1754926.95,972784.44,2.48214
"4148",1938,0,1,0.00,6758724.43,2.48214
"4149",1938,0,2,609224.74,66413.01,2.48214
"4150",1938,0,1,970269.24,0.00,2.48214
"4153",1938,0,1,654203.88,980060.85,2.48214
"4154",1938,0,2,368640.57,0.00,2.48214
"4155",1938,0,2,368640.57,0.00,2.48214
"4156",1938,0,1,1057005.72,2802115.82,2.48214
"4157",1938,0,1,1033275.37,2261373.45,2.48214
"4158",1938,0,1,1818353.68,2435342.73,2.48214
"4160",1938,0,1,395.37,1583195.27,2.48214
"4161",1938,0,1,530732.05,1837650.89,2.48214
"4162",1938,0,1,530732.05,1837650.89,2.48214
"4165",1938,0,1,1348516.35,5592395.91,2.48214
"4166",1938,0,1,1346539.52,5509276.60,2.48214
"4167",1938,0,1,39704.80,807227.19,2.48214
"4168",1938,0,1,36533.46,71981.77,2.48214
"4169",1938,0,1,4508.85,1011118.07,2.48214
"4170",1938,0,1,857051.67,2033710.16,2.48214
"4171",1938,0,1,857051.67,2038715.32,2.48214
"4175",1938,0,1,412.19,1318847.10,2.48214
"4176",1938,0,1,243.95,1334274.77,2.48214
"4179",1938,0,1,60583.47,2297309.66,2.48214
"4183",1938,0,1,1115023.52,2519269.59,2.48214
"4187",1938,0,3,40453.47,124515.21,2.48214
"4189",1938,0,1,247196.03,1026251.32,2.48214
"4192",1938,0,1,14115.39,2201210.58,2.48214
"4195",1938,0,1,655373.16,3182852.89,2.48214
"4197",1938,0,1,737760.62,3047915.46,2.48214
"4201",1938,0,1,683982.48,1090948.28,2.48214
"4203",1938,0,1,1199581.28,2486723.43,2.48214
"4204",1938,0,1,77399.12,874767.42,2.48214
"4205",1938,0,1,77399.12,674931.14,2.48214
"4207",1938,0,1,249972.00,1248884.22,2.48214
"4215",1938,0,1,1658356.79,3914573.67,2.48214
"4218",1938,0,1,259443.95,1480366.57,2.48214
"4223",1938,0,3,55620.37,1180090.60,2.48214
"4224",1938,0,2,384699.14,1079541.56,2.48214
"4225",1938,0,2,384699.14,964204.16,2.48214
"4227",1938,0,4,76953.29,0.00,2.48214
"4228",1938,0,2,1750081.61,765511.92,2.48214
"4231",1938,0,1,1286620.60,2034845.79,2.48214
"4232",1938,0,1,1905191.11,2080825.97,2.48214
"4233",1938,0,1,1026772.87,1270932.16,2.48214
"4234",1938,0,1,1026772.87,1096811.66,2.48214
"4235",1938,0,1,1026772.87,1268248.72,2.48214
"4236",1938,0,1,1578341.53,2681672.32,2.48214
"4239",1938,0,2,472529.19,61340.55,2.48214
"4240",1938,0,1,651512.03,1124495.47,2.48214
"4241",1938,0,4,1815485.18,7138754.89,2.48214
"4242",1938,0,1,975610.88,463847.97,2.48214
"4243",1938,0,1,119829.42,4811599.33,2.48214
"4245",1938,0,1,1199581.28,1764323.19,2.48214
"4246",1938,0,1,165115.05,4155.54,2.48214
"4247",1938,0,2,78652.52,4792470.36,2.48214
"4249",1938,0,1,1196216.47,4242626.17,2.48214
"4250",1938,0,2,78652.52,1434563.04,2.48214
"4251",1938,0,1,0.00,1151380.33,2.48214
"4252",1938,0,1,0.00,1135590.94,2.48214
"4258",1938,0,1,0.00,1581874.58,2.48214
"4260",1938,0,1,219490.24,1574110.27,2.48214
"4261",1938,0,2,393960.79,697012.73,2.48214
"4265",1938,0,1,449337.21,1946115.65,2.48214
"4267",1938,0,1,1088946.21,683452.53,2.48214
"4270",1938,0,1,0.00,1898385.77,2.48214
"4272",1938,0,1,253606.00,1345353.42,2.48214
"4273",1938,0,1,596842.22,725807.12,2.48214
"4278",1938,0,1,0.00,833136.26,2.48214
"4281",1938,0,1,954622.85,2556518.08,2.48214
"4285",1938,0,2,1664766.76,2978490.94,2.48214
"4286",1938,0,2,299106.69,1355531.98,2.48214
"4287",1938,0,1,0.00,759690.79,2.48214
"4289",1938,0,1,1208338.21,920713.95,2.48214
"4290",1938,0,1,1229822.55,901576.57,2.48214
"4291",1938,0,2,359387.33,1984003.46,2.48214
"4292",1938,0,1,1690734.71,1626147.12,2.48214
"4293",1938,0,1,298694.50,3016008.61,2.48214
"4297",1938,0,3,1596974.18,1919390.62,2.48214
"4298",1938,0,1,1736639.18,1995283.99,2.48214
"4303",1938,0,2,310429.29,925697.72,2.48214
"4304",1938,0,1,1505375.54,1980234.86,2.48214
"4314",1938,0,1,713155.42,1048156.26,2.48214
"4315",1938,0,1,975997.83,4475757.28,2.48214
"4316",1938,0,1,975997.83,4475757.28,2.48214
"4317",1938,0,1,975997.83,4526313.61,2.48214
"4318",1938,0,1,173472.97,181514.73,2.48214
"4320",1938,0,1,807378.61,352733.41,2.48214
"4324",1938,0,1,454880.74,522463.02,2.48214
"4326",1938,0,1,1099881.86,248070.88,2.48214
"4327",1938,0,3,19019.61,187033.16,2.48214
"4328",1938,0,3,19019.61,0.00,2.48214
"4329",1938,0,2,265635.21,1221679.70,2.48214
"4333",1938,0,2,49689.88,386978.80,2.48214
"4334",1938,0,2,49689.88,198296.88,2.48214
"4339",1938,0,1,0.00,559223.61,2.48214
"4340",1938,0,1,20744.08,2911076.90,2.48214
"4341",1938,0,2,366949.75,137040.45,2.48214
"4343",1938,0,1,34792.17,1808713.49,2.48214
"4344",1938,0,1,916230.33,2695299.81,2.48214
"4346",1938,0,1,1990455.49,4469313.66,2.48214
"4347",1938,0,1,1990455.49,4492312.17,2.48214
"4348",1938,0,1,203268.39,1931932.96,2.48214
"4349",1938,0,1,63569.74,2034845.79,2.48214
"4351",1938,0,1,6510.91,1750594.75,2.48214
"4352",1938,0,1,190297.03,1551481.90,2.48214
"4353",1938,0,1,190297.03,1551481.90,2.48214
"4354",1938,0,1,36996.13,2197164.40,2.48214
"4357",1938,0,1,84498.88,721643.16,2.48214
"4358",1938,0,3,150726.83,218645.72,2.48214
"4361",1938,0,2,368463.91,573137.11,2.48214
"4362",1938,0,2,368463.91,1743225.81,2.48214
"4363",1938,0,1,12912.47,94601.73,2.48214
"4364",1938,0,1,12912.47,94601.73,2.48214
"4365",1938,0,1,117364.70,1056315.93,2.48214
"4366",1938,0,1,117364.70,1056315.93,2.48214
"4367",1938,0,2,726093.13,211823.43,2.48214
"4368",1938,0,2,726093.13,296490.55,2.48214
"4369",1938,0,2,744145.35,176105.93,2.48214
"4370",1938,0,2,726093.13,241492.67,2.48214
